,count,accidents,Latitude,Longitude,num_accidents_fatalities,State,County,City,fatalities_ratio
11130,4,"{57504, 213775, 158061, 127559}",42.011990000000004,-87.7887,0.0,Illinois,Cook,Niles,0.0
11131,4,"{96275, 82459, 76596, 89932}",37.839328,-121.16695700000001,0.0,California,San Joaquin,Manteca,0.0
11132,4,"{115840, 126113, 199276, 69694}",40.024888250000004,-76.204816,0.0,Pennsylvania,Lancaster,Lancaster,0.0
11133,4,"{213965, 57369, 209565, 87823}",41.85233275,-72.66454175,0.0,Connecticut,Hartford,Windsor,0.0
11134,4,"{182970, 144914, 127243, 169597}",32.754796999999996,-117.201757,0.0,California,San Diego,San Diego,0.0
11135,4,"{57304, 111104, 126869, 165439}",28.5041975,-81.16014750000001,0.0,Florida,Orange,Orlando,0.0
11136,4,"{92480, 153130, 57300, 142503}",28.284085,-81.3513345,0.0,Florida,Osceola,Kissimmee,0.0
11137,4,"{170920, 165573, 202950, 57295}",41.80235,-87.72341999999999,0.0,Illinois,Cook,Chicago,0.0
11138,4,"{213054, 57289, 171206, 92486}",30.114331749999998,-81.81324749999999,0.0,Florida,Clay,Middleburg,0.0
11139,4,"{78531, 108348, 69670, 108982}",32.806146999999996,-96.77625400000001,0.0,Texas,Dallas,Dallas,0.0
11140,4,"{208152, 57283, 206908, 178909}",43.02449,-83.73178,0.0,Michigan,Genesee,Flint,0.0
11141,4,"{79664, 90624, 82482, 76725}",28.486795,-81.419402,0.0,Florida,Orange,Orlando,0.0
11142,4,"{115873, 156532, 134142, 150503}",39.98275,-82.81402,0.0,Ohio,Franklin,Columbus,0.0
11143,4,"{161714, 94786, 57276, 88412}",42.35959,-87.8851445,0.0,Illinois,Lake,Park City,0.0
11144,4,"{130592, 198136, 111794, 182007}",34.737120000000004,-86.652805,0.0,Alabama,Madison,Huntsville,0.0
11145,4,"{91192, 97920, 57275, 60477}",40.730325500000006,-74.0429795,0.0,New Jersey,Hudson,Jersey City,0.0
11146,4,"{128968, 111793, 130578, 204564}",36.1606125,-95.83338,0.0,Oklahoma,Tulsa,Tulsa,0.0
11147,4,"{69704, 112257, 139541, 126877}",30.50112275,-84.25230275000001,0.0,Florida,Leon,Tallahassee,0.0
11148,6,"{76682, 201678, 159119, 125715, 125716, 83126}",29.812727,-95.41180466666667,0.0,Texas,Harris,Houston,0.0
11149,4,"{100320, 107074, 76678, 130623}",30.267483,-97.74447775,0.0,Texas,Travis,Austin,0.0
11150,4,"{134874, 155933, 128589, 115839}",39.8326,-75.75766,0.0,Pennsylvania,Chester,Toughkenamon,0.0
11151,4,"{129171, 99012, 61749, 129379}",32.75594125,-117.235332,0.0,California,San Diego,San Diego,0.0
11152,4,"{79584, 97698, 76723, 76612}",28.34052825,-81.411901,0.0,Florida,Osceola,Kissimmee,0.0
11153,4,"{106184, 83429, 142505, 76613}",26.5562385,-81.7501215,0.0,Florida,Lee,Fort Myers,0.0
11154,4,"{100194, 76619, 89244, 95060}",35.062406,-85.30663100000001,0.0,Tennessee,Hamilton,Chattanooga,0.0
11155,4,"{140471, 79909, 150238, 69735}",36.1426435,-86.81543450000001,0.0,Tennessee,Davidson,Nashville,0.0
11156,4,"{168200, 168201, 111826, 141246}",39.03533,-104.7759,0.0,Colorado,El Paso,Colorado Springs,0.0
11157,4,"{76632, 106186, 86235, 86236}",32.26475,-110.972035,0.0,Arizona,Pima,Tucson,0.0
11158,4,"{76664, 91282, 104044, 84767}",28.551346999999996,-81.447505,0.0,Florida,Orange,Orlando,0.0
11159,4,"{174427, 76636, 183467, 190486}",36.13830725,-119.13410124999999,0.0,California,Tulare,Strathmore,0.0
11160,4,"{127208, 186621, 175019, 175000}",34.0264235,-118.27226374999998,0.0,California,Los Angeles,Los Angeles,0.0
11161,4,"{154514, 123435, 111821, 154511}",39.69625,-104.8973,0.0,Colorado,Arapahoe,Denver,0.0
11162,4,"{57409, 204227, 130588, 136284}",33.445189,-86.73501,0.0,Alabama,Jefferson,Birmingham,0.0
11163,4,"{83825, 72940, 57405, 92985}",35.23414,-80.83558175,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11164,4,"{95003, 80922, 69723, 109671}",32.86346925,-96.89702100000001,0.0,Texas,Dallas,Dallas,0.0
11165,4,"{127632, 140482, 150237, 127613}",35.551362499999996,-97.6237375,0.0,Oklahoma,Oklahoma,Oklahoma City,0.0
11166,4,"{111456, 111441, 111442, 111455}",40.584435,-79.95078000000001,0.0,Pennsylvania,Allegheny,Allison Park,0.0
11167,4,"{82400, 109836, 79094, 69303}",28.547486500000005,-81.38291799999999,0.0,Florida,Orange,Orlando,0.0
11168,4,"{97305, 109698, 78253, 99759}",35.86336225,-78.59849025,0.0,North Carolina,Wake,Raleigh,0.0
11169,4,"{103057, 80739, 87213, 62014}",39.99946525,-78.23878024999999,0.0,Pennsylvania,Bedford,Breezewood,0.0
11170,4,"{202428, 154019, 161380, 116462}",42.91567,-85.76835,0.0,Michigan,Kent,Grand Rapids,0.0
11171,4,"{75194, 68762, 113010, 92438}",29.26681375,-82.15212149999999,0.0,Florida,Marion,Ocala,0.0
11172,4,"{194916, 86157, 56246, 179711}",34.19393825,-118.396514,0.0,California,Los Angeles,North Hollywood,0.0
11173,4,"{84121, 199337, 90027, 56245}",37.3840135,-121.81605374999998,0.0,California,Santa Clara,San Jose,0.0
11174,4,"{132720, 200385, 207791, 123295}",27.93755,-82.50575,0.0,Florida,Hillsborough,Tampa,0.0
11175,4,"{116472, 206264, 160150, 160151}",40.59206,-73.58702,0.0,New York,Nassau,Long Beach,0.0
11176,4,"{115832, 117114, 114558, 110982}",43.00698,-85.68864,0.0,Michigan,Kent,Grand Rapids,0.0
11177,4,"{81352, 105418, 106731, 78342}",27.327636,-82.530138,0.0,Florida,Sarasota,Sarasota,0.0
11178,4,"{147736, 194780, 182188, 110966}",34.125811750000004,-118.70574275000001,0.0,California,Los Angeles,Calabasas,0.0
11179,4,"{78360, 155801, 155800, 155799}",36.38474125,-119.21561150000001,0.0,California,Tulare,Ivanhoe,0.0
11180,4,"{157866, 104899, 164724, 62022}",35.0106235,-81.2633945,0.0,South Carolina,York,York,0.0
11181,4,"{75353, 182922, 83361, 68741}",37.64665125,-122.40549899999999,0.0,California,San Mateo,South San Francisco,0.0
11182,4,"{62033, 175404, 187310, 215087}",30.28705325,-81.510456,0.0,Florida,Duval,Jacksonville,0.0
11183,4,"{188857, 182025, 169882, 110939}",38.012863,-122.11788999999999,0.0,California,Contra Costa,Martinez,0.0
11184,4,"{163784, 151643, 141555, 111014}",39.941790000000005,-83.11196,0.0,Ohio,Franklin,Columbus,0.0
11185,4,"{99555, 104892, 62005, 181095}",34.0598435,-118.21535025,0.0,California,Los Angeles,Los Angeles,0.0
11186,4,"{160825, 160820, 127893, 160823}",41.299209999999995,-81.51504249999999,0.0,Ohio,Summit,Macedonia,0.0
11187,4,"{63915, 60724, 56285, 144067}",47.85797275,-121.83109449999999,0.0,Washington,Snohomish,Sultan,0.0
11188,4,"{61976, 104882, 125056, 76469}",35.78403325,-78.61339075000001,0.0,North Carolina,Wake,Raleigh,0.0
11189,4,"{78170, 107268, 107359, 105015}",28.261699,-81.434155,0.0,Florida,Osceola,Kissimmee,0.0
11190,4,"{81036, 61978, 65483, 65484}",28.756473,-81.368038,0.0,Florida,Seminole,Lake Mary,0.0
11191,4,"{117776, 95418, 56332, 205382}",33.804350250000006,-118.22072349999999,0.0,California,Los Angeles,Long Beach,0.0
11192,4,"{111100, 151173, 185014, 185015}",25.74798,-80.31843,0.0,Florida,Miami-Dade,Miami,0.0
11193,4,"{109688, 78209, 104884, 61982}",29.510353000000002,-98.39786,0.0,Texas,Bexar,San Antonio,0.0
11194,4,"{56320, 143898, 178660, 178661}",32.704468,-117.085039,0.0,California,San Diego,San Diego,0.0
11195,4,"{68840, 206833, 95914, 94910}",25.831471,-80.232914,0.0,Florida,Miami-Dade,Miami,0.0
11196,4,"{67552, 61985, 104886, 73734}",28.506521,-81.4426215,0.0,Florida,Orange,Orlando,0.0
11197,4,"{153328, 56305, 132283, 102244}",45.522768,-122.5790635,0.0,Oregon,Multnomah,Portland,0.0
11198,4,"{56304, 187522, 188752, 75252}",37.79410525,-120.96905774999999,0.0,California,San Joaquin,Escalon,0.0
11199,4,"{159001, 61995, 92587, 136093}",26.591223499999998,-81.7123165,0.0,Florida,Lee,Lehigh Acres,0.0
11200,4,"{72792, 72179, 62004, 102013}",25.8840945,-80.352094,0.0,Florida,Miami-Dade,Hialeah,0.0
11201,4,"{99584, 102051, 78212, 106463}",37.411778500000004,-77.5668395,0.0,Virginia,Chesterfield,Chesterfield,0.0
11202,4,"{129334, 134130, 78220, 100886}",32.184957499999996,-110.96833075,0.0,Arizona,Pima,Tucson,0.0
11203,4,"{206769, 78418, 106484, 102126}",35.15561875,-80.941549,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11204,4,"{95706, 62042, 90179, 68695}",40.067542,-75.14667399999999,0.0,Pennsylvania,Philadelphia,Philadelphia,0.0
11205,4,"{134433, 116491, 165220, 135942}",39.694295000000004,-86.26944999999999,0.0,Indiana,Marion,Indianapolis,0.0
11206,4,"{116496, 135259, 124909, 155222}",41.4879675,-81.6516575,0.0,Ohio,Cuyahoga,Cleveland,0.0
11207,4,"{161240, 160585, 56162, 129012}",33.59683,-112.03799000000001,0.0,Arizona,Maricopa,Phoenix,0.0
11208,4,"{112178, 132615, 124406, 78599}",37.418034500000005,-77.50213699999999,0.0,Virginia,Chesterfield,Richmond,0.0
11209,4,"{68528, 69973, 111174, 111797}",30.232373250000002,-97.720385,0.0,Texas,Travis,Austin,0.0
11210,4,"{203521, 190018, 62076, 175157}",33.759817,-117.83209,0.0,California,Orange,Santa Ana,0.0
11211,4,"{212405, 138445, 185237, 56151}",40.89403075,-111.89222975,0.0,Utah,Davis,Bountiful,0.0
11212,4,"{158808, 158822, 116579, 116574}",38.81127,-77.2216475,0.0,Virginia,Fairfax County,Springfield,0.0
11213,4,"{96128, 68475, 145701, 147195}",35.970949,-78.55659574999999,0.0,North Carolina,Wake,Wake Forest,0.0
11214,4,"{62088, 124146, 65360, 107515}",37.603221250000004,-121.84390325000001,0.0,California,Alameda,Sunol,0.0
11215,4,"{160352, 134978, 131971, 110836}",34.04803,-84.36113,0.0,Georgia,Fulton,Roswell,0.0
11216,4,"{149477, 78658, 90821, 148850}",28.428925,-81.351129,0.0,Florida,Orange,Orlando,0.0
11217,4,"{135898, 78668, 135893, 156486}",38.865877,-77.2078735,0.0,Virginia,Fairfax County,Falls Church,0.0
11218,4,"{219314, 129212, 159411, 110788}",39.34531,-77.2683,0.0,Maryland,Frederick,Monrovia,0.0
11219,4,"{152281, 152279, 162435, 68455}",40.894643,-73.86136375,0.0,New York,Bronx,Bronx,0.0
11220,4,"{97410, 69219, 56107, 92503}",38.89086175,-77.42263075,0.0,Virginia,Fairfax County,Chantilly,0.0
11221,4,"{212679, 210858, 96508, 78759}",26.380395,-81.80791225,0.0,Florida,Lee,Bonita Springs,0.0
11222,4,"{110864, 162313, 160502, 165615}",36.11893,-95.83327,0.0,Oklahoma,Tulsa,Tulsa,0.0
11223,4,"{187193, 56164, 129926, 209887}",33.00473,-111.75198,0.0,Arizona,Pinal,Coolidge,0.0
11224,4,"{116570, 134875, 134324, 153531}",39.825340000000004,-86.10271999999999,0.0,Indiana,Marion,Indianapolis,0.0
11225,4,"{71944, 98259, 68605, 72367}",30.392303500000004,-97.72563274999999,0.0,Texas,Travis,Austin,0.0
11226,4,"{78464, 191428, 91744, 115700}",45.533048,-122.66677,0.0,Oregon,Multnomah,Portland,0.0
11227,4,"{68673, 138239, 128790, 100649}",30.4265205,-84.302274,0.0,Florida,Leon,Tallahassee,0.0
11228,4,"{119152, 81583, 131053, 78479}",35.226718,-80.9698495,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11229,4,"{106499, 78491, 82412, 106967}",32.804263,-96.814353,0.0,Texas,Dallas,Dallas,0.0
11230,4,"{149824, 62058, 165090, 131658}",43.087380749999994,-77.54267700000001,0.0,New York,Monroe,Pittsford,0.0
11231,4,"{116544, 142283, 200424, 150517}",41.118015,-85.1493875,0.0,Indiana,Allen,Fort Wayne,0.0
11232,4,"{89105, 117756, 56197, 82487}",34.2728025,-118.5563475,0.0,California,Los Angeles,Porter Ranch,0.0
11233,4,"{120728, 156273, 110867, 156275}",36.147890000000004,-95.86155,0.0,Oklahoma,Tulsa,Tulsa,0.0
11234,4,"{110888, 143427, 143147, 197946}",33.6258875,-111.8789075,0.0,Arizona,Maricopa,Scottsdale,0.0
11235,4,"{129504, 160750, 158815, 116559}",41.54135,-81.60104,0.0,Ohio,Cuyahoga,Cleveland,0.0
11236,4,"{68570, 199323, 145285, 127606}",30.4313295,-85.68799775,0.0,Florida,Bay,Panama City,0.0
11237,4,"{103264, 78538, 87083, 96591}",31.762705,-106.26825600000001,0.0,Texas,El Paso,El Paso,0.0
11238,4,"{139025, 139026, 116563, 128627}",40.08643,-74.21534,0.0,New Jersey,Ocean,Lakewood,0.0
11239,4,"{138842, 148243, 110869, 152034}",32.7372225,-96.82458,0.0,Texas,Dallas,Dallas,0.0
11240,4,"{96388, 78523, 68252, 61973}",35.61603425,-119.33139525,0.0,California,Kern,Wasco,0.0
11241,4,"{185336, 188722, 117046, 116415}",34.047561,-118.44421499999999,0.0,California,Los Angeles,Los Angeles,0.0
11242,4,"{111410, 111396, 157830, 157847}",39.007625000000004,-77.41868,0.0,Virginia,Loudoun,Sterling,0.0
11243,4,"{122336, 77762, 85050, 157052}",43.1570485,-77.54896550000001,0.0,New York,Monroe,Rochester,0.0
11244,4,"{183330, 140707, 181780, 111317}",34.1213545,-117.3008495,0.0,California,San Bernardino,San Bernardino,0.0
11245,4,"{141204, 199062, 116204, 123998}",36.2057425,-95.97554000000001,0.0,Oklahoma,Tulsa,Tulsa,0.0
11246,4,"{74786, 69123, 107525, 102431}",25.750904,-80.3358455,0.0,Florida,Miami-Dade,Miami,0.0
11247,4,"{77802, 95563, 106362, 109078}",30.426231,-87.271297,0.0,Florida,Escambia,Pensacola,0.0
11248,4,"{69121, 109715, 216367, 78303}",32.8091625,-96.850649,0.0,Texas,Dallas,Dallas,0.0
11249,4,"{161152, 152031, 122188, 116207}",36.17708,-95.9225,0.0,Oklahoma,Tulsa,Tulsa,0.0
11250,4,"{105777, 77805, 108910, 110567}",30.352574,-97.592893,0.0,Texas,Travis,Manor,0.0
11251,4,"{146705, 98114, 157426, 69109}",28.464269749999996,-81.5615285,0.0,Florida,Orange,Windermere,0.0
11252,4,"{219534, 188845, 180807, 69103}",45.3667125,-122.6004885,0.0,Oregon,Clackamas,Oregon City,0.0
11253,4,"{125529, 77841, 81113, 116359}",39.974988499999995,-122.177116,0.0,California,Tehama,Corning,0.0
11254,4,"{166952, 142769, 127701, 142766}",33.531055,-111.975585,0.0,Arizona,Maricopa,Paradise Valley,0.0
11255,4,"{127723, 162132, 134901, 162134}",32.13393,-110.98199250000002,0.0,Arizona,Pima,Tucson,0.0
11256,4,"{106234, 69091, 211277, 77262}",33.35764925,-111.46747425,0.0,Arizona,Pinal,Gold Canyon,0.0
11257,4,"{144720, 114348, 74837, 69079}",34.0197735,-118.192266,0.0,California,Los Angeles,Los Angeles,0.0
11258,4,"{56648, 211458, 58768, 141728}",33.832902499999996,-79.0591925,0.0,South Carolina,Horry,Conway,0.0
11259,4,"{216199, 128546, 56763, 161391}",38.73523,-77.28,0.0,Virginia,Fairfax County,Fairfax Station,0.0
11260,4,"{116168, 149614, 125366, 209327}",36.11886,-95.97569,0.0,Oklahoma,Tulsa,Tulsa,0.0
11261,4,"{185072, 174113, 126618, 56366}",33.9309645,-118.343891,0.0,California,Los Angeles,Inglewood,0.0
11262,4,"{182929, 178170, 184667, 111340}",33.968151,-117.33119599999999,0.0,California,Riverside,Riverside,0.0
11263,4,"{85480, 77517, 106319, 83727}",44.316435999999996,-92.701926,0.0,Minnesota,Goodhue,Zumbrota,0.0
11264,4,"{96362, 203459, 77525, 141894}",36.15836675,-86.77191124999999,0.0,Tennessee,Davidson,Nashville,0.0
11265,4,"{126656, 111379, 154054, 127846}",43.13884,-77.67012,0.0,New York,Monroe,Rochester,0.0
11266,4,"{161778, 161777, 127642, 151999}",30.639935,-88.207835,0.0,Alabama,Mobile,Mobile,0.0
11267,4,"{111640, 151883, 113013, 69270}",30.4635855,-84.29989950000001,0.0,Florida,Leon,Tallahassee,0.0
11268,4,"{142713, 132866, 182238, 127647}",30.29362,-97.67785,0.0,Texas,Travis,Austin,0.0
11269,4,"{193080, 174178, 127652, 127653}",41.136162500000005,-111.9131325,0.0,Utah,Weber,Ogden,0.0
11270,4,"{171499, 93428, 77637, 91334}",47.50751174999999,-121.88391324999998,0.0,Washington,King,Snoqualmie,0.0
11271,4,"{71567, 80339, 94475, 69247}",39.899256,-75.1754915,0.0,Pennsylvania,Philadelphia,Philadelphia,0.0
11272,4,"{123008, 111361, 157729, 142207}",43.09522,-77.601135,0.0,New York,Monroe,Rochester,0.0
11273,4,"{56954, 58631, 65556, 56815}",35.2243295,-80.74873375,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11274,4,"{111698, 56811, 175523, 120027}",41.95551,-87.87104000000001,0.0,Illinois,Cook,Schiller Park,0.0
11275,4,"{185152, 173889, 69212, 133966}",37.497514249999995,-121.14644824999999,0.0,California,Stanislaus,Patterson,0.0
11276,4,"{56808, 216506, 181837, 126110}",38.546009999999995,-77.33648500000001,0.0,Virginia,Prince William,Triangle,0.0
11277,4,"{196697, 167468, 177006, 56631}",42.01198,-87.78186500000001,0.0,Illinois,Cook,Niles,0.0
11278,4,"{127705, 135038, 123494, 140577}",32.443145,-110.9696275,0.0,Arizona,Pima,Tucson,0.0
11279,4,"{169305, 78260, 61910, 175991}",33.00186375,-117.10592500000001,0.0,California,San Diego,San Diego,0.0
11280,4,"{56584, 99517, 110094, 110023}",29.938935,-95.39731049999999,0.0,Texas,Harris,Houston,0.0
11281,4,"{68992, 97298, 71996, 74381}",41.00253375,-76.457985,0.0,Pennsylvania,Columbia,Bloomsburg,0.0
11282,4,"{68976, 98600, 83986, 81003}",25.775785,-80.35368274999999,0.0,Florida,Miami-Dade,Miami,0.0
11283,4,"{201377, 60787, 211429, 56422}",47.889920000000004,-122.73232,0.0,Washington,Jefferson,Port Ludlow,0.0
11284,4,"{105624, 109803, 78036, 102917}",29.952912749999996,-90.07532650000002,0.0,Louisiana,Orleans,New Orleans,0.0
11285,4,"{134481, 111177, 116875, 123975}",35.49335,-97.58338,0.0,Oklahoma,Oklahoma,Oklahoma City,0.0
11286,4,"{56408, 56409, 216618, 213360}",47.86477,-122.1099,0.0,Washington,Snohomish,Snohomish,0.0
11287,4,"{136979, 139714, 111171, 156844}",36.14056,-95.9225,0.0,Oklahoma,Tulsa,Tulsa,0.0
11288,4,"{56395, 214564, 192261, 184063}",47.75594,-122.3289,0.0,Washington,King,Seattle,0.0
11289,4,"{78056, 198596, 106422, 183527}",38.653231500000004,-76.9961855,0.0,Maryland,Charles,Waldorf,0.0
11290,4,"{91465, 98003, 78060, 104357}",36.29534075,-120.26790425,0.0,California,Fresno,Coalinga,0.0
11291,4,"{68898, 76123, 180317, 189123}",37.4796485,-122.1510565,0.0,California,San Mateo,Menlo Park,0.0
11292,4,"{197616, 204112, 196045, 56375}",33.931408000000005,-118.3690535,0.0,California,Los Angeles,Los Angeles,0.0
11293,4,"{118216, 119983, 141030, 78079}",28.06919075,-82.43456525,0.0,Florida,Hillsborough,Tampa,0.0
11294,4,"{127035, 161756, 164917, 111158}",35.59466,-97.55823000000001,0.0,Oklahoma,Oklahoma,Oklahoma City,0.0
11295,4,"{118760, 78137, 106443, 143081}",45.4017725,-92.65258650000001,0.0,Minnesota,Chisago,Taylors Falls,0.0
11296,4,"{116272, 125768, 131493, 131487}",33.53838,-112.0825,0.0,Arizona,Maricopa,Phoenix,0.0
11297,4,"{82112, 90080, 106874, 69011}",25.893472000000003,-80.1625925,0.0,Florida,Miami-Dade,North Miami,0.0
11298,4,"{105945, 108692, 69013, 79535}",29.94947325,-90.07060925,0.0,Louisiana,Orleans,New Orleans,0.0
11299,4,"{123449, 135593, 196763, 155637}",39.67863,-105.02500750000002,0.0,Colorado,Denver,Denver,0.0
11300,4,"{116908, 116907, 116244, 116903}",38.815135,-104.768675,0.0,Colorado,El Paso,Colorado Springs,0.0
11301,4,"{163544, 162865, 116188, 56550}",35.65309,-97.58483749999999,0.0,Oklahoma,Oklahoma,Edmond,0.0
11302,4,"{58106, 56547, 154836, 113191}",29.422551,-98.50169375000002,0.0,Texas,Bexar,San Antonio,0.0
11303,4,"{168076, 131183, 69046, 120679}",27.99865875,-82.31881000000001,0.0,Florida,Hillsborough,Seffner,0.0
11304,4,"{77208, 56530, 204664, 59836}",29.74833375,-95.36922325,0.0,Texas,Harris,Houston,0.0
11305,4,"{111241, 130675, 142789, 149710}",33.58065,-112.2601,0.0,Arizona,Maricopa,Peoria,0.0
11306,4,"{194210, 61932, 86477, 196390}",44.91482825000001,-122.98623925,0.0,Oregon,Marion,Salem,0.0
11307,4,"{105120, 72874, 56484, 64525}",30.2626975,-97.62133399999999,0.0,Texas,Travis,Austin,0.0
11308,4,"{69020, 82173, 82214, 97255}",36.114608000000004,-86.747117,0.0,Tennessee,Davidson,Nashville,0.0
11309,4,"{96890, 77955, 77956, 107854}",34.95239,-82.0074995,0.0,South Carolina,Spartanburg,Spartanburg,0.0
11310,4,"{61939, 67909, 193662, 213423}",40.82512775,-73.23472100000001,0.0,New York,Suffolk,Hauppauge,0.0
11311,4,"{202824, 170794, 170795, 127845}",42.5522325,-82.98968,0.0,Michigan,Macomb,Sterling Heights,0.0
11312,4,"{180810, 200935, 174967, 59527}",47.79034,-122.14341999999999,0.0,Washington,King,Woodinville,0.0
11313,4,"{85466, 66685, 101886, 108197}",30.23412875,-97.72283775000001,0.0,Texas,Travis,Austin,0.0
11314,4,"{156513, 151434, 40163, 142367}",39.0881975,-84.568955,0.0,Ohio,Hamilton,Cincinnati,0.0
11315,4,"{36680, 39109, 52438, 88927}",35.263962500000005,-80.85450900000001,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11316,4,"{28880, 46914, 114400, 46918}",41.7941270825,-87.6451679175,1.0,Illinois,COOK ,CHICAGO,0.25
11317,4,"{23488, 114969, 111162, 132145}",36.104352500000005,-95.922315,1.0,Oklahoma,TULSA ,TULSA,0.25
11318,4,"{7601, 207740, 7689, 7551}",29.447178750000003,-95.2972951375,3.0,Texas,BRAZORIA ,NOT APPLICABLE,0.75
11319,4,"{146032, 162348, 156933, 146031}",33.349540000000005,-111.8765,0.0,Arizona,Maricopa,Chandler,0.0
11320,4,"{150176, 150186, 150165, 150173}",42.71607,-88.98218,0.0,Wisconsin,Rock,Janesville,0.0
11321,4,"{154074, 154068, 14836, 154070}",41.3777445825,-82.0764209725,1.0,Ohio,Lorain,Elyria,0.25
11322,4,"{183416, 219049, 209670, 209671}",47.734120000000004,-122.3396935,0.0,Washington,King,Seattle,0.0
11323,4,"{150185, 150174, 150166, 150175}",42.71561,-88.97991,0.0,Wisconsin,Rock,Janesville,0.0
11324,4,"{158961, 158973, 158963, 38821}",35.29722,-80.76138,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11325,4,"{36809, 100282, 201706, 94543}",27.84004925,-82.68441875,0.0,Florida,Pinellas,Pinellas Park,0.0
11326,4,"{53862, 206620, 38822, 53919}",35.205520500000006,-80.86242925,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11327,4,"{78217, 109690, 38828, 101173}",28.49991025,-81.39696074999999,0.0,Florida,Orange,Orlando,0.0
11328,4,"{137324, 132473, 14932, 134409}",39.9811747225,-83.1507375,1.0,Ohio,Franklin,Hilliard,0.25
11329,4,"{199522, 146028, 146029, 214906}",40.20662,-104.8206,0.0,Colorado,Weld,Platteville,0.0
11330,6,"{46476, 46636, 212498, 60987, 46558, 46559}",25.171123166666664,-80.37440516666665,0.0,Florida,Monroe,Key Largo,0.0
11331,4,"{23377, 142985, 41939, 157126}",39.88228875,-83.0008557775,1.0,Ohio,FRANKLIN ,COLUMBUS,0.25
11332,4,"{38833, 38834, 39828, 39825}",28.558628499999998,-81.310805,0.0,Florida,Orange,Orlando,0.0
11333,4,"{162130, 196389, 161869, 137061}",33.480290000000004,-111.934775,0.0,Arizona,Maricopa,Scottsdale,0.0
11334,4,"{214345, 211641, 42020, 54799}",41.80877025,-88.1108135,0.0,Illinois,DuPage,Lisle,0.0
11335,4,"{164570, 164586, 164573, 164574}",39.988595000000004,-76.17988,0.0,Pennsylvania,Lancaster,Strasburg,0.0
11336,4,"{164576, 164563, 164558, 164567}",38.6479,-78.67171,0.0,Virginia,Shenandoah,New Market,0.0
11337,4,"{38914, 36789, 43182, 45221}",35.254059999999996,-80.65454,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11338,4,"{200928, 210296, 46516, 55543}",41.83794,-88.00316,0.0,Illinois,DuPage,Lombard,0.0
11339,4,"{50985, 122740, 46389, 192817}",42.414120000000004,-87.904,0.0,Illinois,Lake,Waukegan,0.0
11340,5,"{48096, 63943, 36849, 202394, 176990}",40.770283199999994,-73.9167874,0.0,New York,Queens,Astoria,0.0
11341,4,"{46370, 208803, 54925, 217795}",41.903999999999996,-87.66752,0.0,Illinois,Cook,Chicago,0.0
11342,4,"{46258, 209099, 207860, 88351}",28.569896,-81.41573925,0.0,Florida,Orange,Orlando,0.0
11343,4,"{131105, 138199, 14715, 136759}",36.1300215275,-79.85418388999999,1.0,North Carolina,Guilford,Greensboro,0.25
11344,4,"{165864, 165225, 165218, 165863}",39.04953,-77.1144,0.0,Maryland,Montgomery,Rockville,0.0
11345,4,"{199344, 201619, 196294, 216291}",37.50093,-76.8739925,0.0,Virginia,New Kent,Lanexa,0.0
11346,4,"{14746, 80652, 88898, 66647}",35.748206695,-79.6195598325,1.0,North Carolina,RANDOLPH ,NOT APPLICABLE,0.25
11347,7,"{54976, 60385, 14758, 95495, 215658, 67795, 67796}",35.83929430142857,-78.61198666714286,1.0,North Carolina,Wake,Raleigh,0.14285714285714285
11348,4,"{68483, 46244, 46462, 96999}",42.765017,-73.93872375,0.0,New York,Schenectady,Schenectady,0.0
11349,4,"{36888, 42513, 44341, 211104}",41.89237,-87.63709,0.0,Illinois,Cook,Chicago,0.0
11350,4,"{211880, 202505, 46252, 199054}",41.96787,-87.76075,0.0,Illinois,Cook,Chicago,0.0
11351,4,"{124552, 217649, 38187, 36878}",41.82591,-87.68491999999999,0.0,Illinois,Cook,Chicago,0.0
11352,4,"{88400, 102708, 195445, 42118}",28.027624250000002,-82.73817600000001,0.0,Florida,Pinellas,Clearwater,0.0
11353,4,"{93583, 89178, 127936, 46367}",38.97403,-77.3038085,0.0,Virginia,Fairfax County,Vienna,0.0
11354,4,"{54008, 211945, 212746, 36870}",35.2141405,-80.88931875,0.0,North Carolina,Mecklenburg,Charlotte,0.0
11355,4,"{23594, 185251, 83450, 107174}",44.91629911,-122.99121907499999,1.0,Oregon,MARION ,SALEM,0.25
11356,4,"{130761, 23573, 214615, 197455}",46.09494111,-122.96348764999999,1.0,Oregon,Columbia,Rainier,0.25
11357,4,"{7633, 138843, 138844, 16301}",29.37899264,-94.9700402775,2.0,Texas,GALVESTON ,LA MARQUE,0.5
11358,4,"{169032, 185922, 137219, 190430}",37.83769325000001,-122.26413874999999,0.0,California,Alameda,Oakland,0.0
11359,4,"{97977, 91523, 154749, 46351}",41.315389499999995,-73.691192,0.0,New York,Westchester,Somers,0.0
11360,4,"{190685, 182154, 190679, 171423}",35.1073715,-120.62335575,0.0,California,San Luis Obispo,Oceano,0.0
